post_id,created_time,date,message,permalink,likes,comments,shares,reactions,total_engagement
580104038511364_122159114000762707,2025-10-03T07:01:34+0000,2025-10-03,"Free Credits On The Way! Handa ka na bang saluhin lahat, Juankada? Lapag na User ID!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSay",https://www.facebook.com/reel/1698302790808131/,0,0,84,0,84
580104038511364_122159111120762707,2025-10-03T06:36:54+0000,2025-10-03,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!
Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/reel/812716734547571/,0,0,115,0,115
580104038511364_122159097422762707,2025-10-03T04:30:30+0000,2025-10-03,"Ano ang Top 3 picks mo sa 759 Gaming, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/reel/1836711287218199/,0,0,52,0,52
580104038511364_122159069666762707,2025-10-03T00:00:11+0000,2025-10-03,"12 Fridays na lang, Pasko na! 
Pero ang tanong… ilang araw na lang bago mag-Pasko? 

Sumali sa Christmas Giveaway ng Juan365! 🎁

📌 Mechanics:
1️⃣ Like & Follow Juan365 at Juan365 TikTok Account (@juan",https://www.facebook.com/122169588380762707/posts/122159069666762707,0,0,100,0,100
580104038511364_122159017058762707,2025-10-02T14:00:35+0000,2025-10-02,"All eyes on the Joker 👀🃏 baka ito na ang game mo, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",https://www.facebook.com/reel/1509075923729091/,0,0,30,0,30
580104038511364_122158983914762707,2025-10-02T10:00:08+0000,2025-10-02,"📌 Hulaan mo! Comment your answer below 👇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158983914762707,0,0,57,0,57
580104038511364_122158964366762707,2025-10-02T07:00:12+0000,2025-10-02,"Congratulations, Dennis Trillo, for winning Best Actor in a Leading Role sa Asian Academy Creative Awards for ‘Green Bones’! 👏 Truly a winning moment worth celebrating—parang bawat panalo with Juan365",https://www.facebook.com/122169588380762707/posts/122158964366762707,0,0,32,0,32
580104038511364_122158948280762707,2025-10-02T04:30:14+0000,2025-10-02,"Kung hindi ka pa motivated, isipin mo nalang… bukas ‘TGIF' na 😂

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122158948280762707,0,0,48,0,48
580104038511364_122158928780762707,2025-10-02T02:00:10+0000,2025-10-02,"Laro lang g, pero huwag kalimutan mag-pause. Responsible gaming para efas lang lagi. Matsalab, Juankada! 🫡🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158928780762707,0,0,39,0,39
580104038511364_122158916936762707,2025-10-02T00:00:04+0000,2025-10-02,"Pop Quiz! Alam mo ba kung ilang % UNLIMITED REBATE ang ibinibigay ng Juan365 araw-araw? Hulaan mo na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH ",https://www.facebook.com/122169588380762707/posts/122158916936762707,0,0,46,0,46
580104038511364_122158865246762707,2025-10-01T15:12:42+0000,2025-10-01,"⚠️ALERT, JUANKADA! ⚠️.
Stay Safe, Calm, and Alert, EveryJuan!
#Juan365Cares #JuanKada #StayCalm #StayAlert",https://www.facebook.com/122169588380762707/posts/122158865246762707,0,0,24,0,24
580104038511364_122158854200762707,2025-10-01T14:00:54+0000,2025-10-01,"Juan365 — ang app na pinipili ng Juankada para sa masayang laro. 

👉 Click link to download https://apps.apple.com/ph/app/juan365/id6749568347

Huwag pahuli—join the fun with Juan! Message us to guide",https://www.facebook.com/122169588380762707/videos/1309434003973423,0,0,46,0,46
580104038511364_122158819598762707,2025-10-01T10:00:08+0000,2025-10-01,"Challenge time, Juankada! Hanapin ang naiiba at i-comment mo agad.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158819598762707,0,0,37,0,37
580104038511364_122158791338762707,2025-10-01T07:00:31+0000,2025-10-01,"Kung marunong kang mag laro, marunong ka ring magpahinga. Dahil ang tunay na diskarte, nasa tamang balanse ⚖️✨

Don't forget to play Responsibly, Juankada! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #Jua",https://www.facebook.com/122169588380762707/posts/122158791338762707,0,0,54,0,54
580104038511364_122158766120762707,2025-10-01T04:30:08+0000,2025-10-01,"Start October right! Download mo na ang Juan365 App today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158766120762707,0,0,49,0,49
580104038511364_122158758692762707,2025-10-01T03:37:15+0000,2025-10-01,"Kasama sa aming panalangin ang mga Cebuano at lahat ng naapektuhan ng lindol.

Stay Safe!

#Juan365  #Juan365PH",https://www.facebook.com/122169588380762707/posts/122158758692762707,0,0,72,0,72
580104038511364_122158732802762707,2025-10-01T00:00:29+0000,2025-10-01,"Let’s start October the smart way, Juankada! Stay safe, stay smart, stay responsible

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya ",https://www.facebook.com/122169588380762707/posts/122158732802762707,0,0,39,0,39
580104038511364_122158646264762707,2025-09-30T14:00:17+0000,2025-09-30,"Goodbye September!  Juankada, masaya ba or nakaka-stress? Share your biggest lesson from September 🙂😇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH ",https://www.facebook.com/122169588380762707/posts/122158646264762707,0,0,40,0,40
580104038511364_122158611476762707,2025-09-30T11:01:15+0000,2025-09-30,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!
Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1700398400644272,0,0,44,0,44
580104038511364_122158601342762707,2025-09-30T10:00:50+0000,2025-09-30,"Sige nga, Juankada… itapat mo kung kaya mo! I-comment na sa baba kasama ang User ID mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSa",https://www.facebook.com/122169588380762707/videos/1332523765320007,0,0,175,0,175
580104038511364_122158540814762707,2025-09-30T07:00:19+0000,2025-09-30,"Huwag na mahiya, i-comment mo na, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158540814762707,0,0,19,0,19
580104038511364_122158520126762707,2025-09-30T04:30:40+0000,2025-09-30,"Juankada, na-download mo na ba?
iOS & Android ready na — don’t miss your bonus up to 500!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/122169588380762707/videos/782273584693511,0,0,35,0,35
580104038511364_122158458872762707,2025-09-30T00:01:00+0000,2025-09-30,"It’s that time again… Extra saya, extra laro — pero always stay in control, Juankada.

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSa",https://www.facebook.com/122169588380762707/posts/122158458872762707,0,0,41,0,41
580104038511364_122158387856762707,2025-09-29T14:00:00+0000,2025-09-29,"Hindi kailangan ng streak para tawaging panalo.
Know your limits, protect your peace. 
Responsible gaming, everyJUAN!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Jua",https://www.facebook.com/122169588380762707/posts/122158387856762707,0,0,20,0,20
580104038511364_122158353608762707,2025-09-29T10:10:01+0000,2025-09-29,"Gusto mo rin? Save mo na at gawing wallpaper, tapos flex mo dito, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanK",https://www.facebook.com/122169588380762707/posts/122158353608762707,0,0,22,0,22
580104038511364_122158328696762707,2025-09-29T07:00:01+0000,2025-09-29,"Saan nga ba ang tamang daan para makarating kay Juan?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122158328696762707,0,0,48,0,48
580104038511364_122158322366762707,2025-09-29T06:07:35+0000,2025-09-29,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!
Follow Juan365 para updated ka sa mga susunod na ganap!
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1499200327775857,0,0,48,0,48
580104038511364_122158302764762707,2025-09-29T04:30:06+0000,2025-09-29,"Dami nating laro, pero ano ang number 1 sa’yo, Juankada?
Let us know!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/videos/682119367681075,0,0,31,0,31
580104038511364_122158269992762707,2025-09-29T00:00:20+0000,2025-09-29,"This or That – alin ang pipiliin mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122158269992762707,0,0,59,0,59
580104038511364_122158202426762707,2025-09-28T14:01:31+0000,2025-09-28,"The Juan365 App is here on iOS & Android! Download and claim your bonus up to 500 today, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you! 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/122169588380762707/videos/649190278267712,0,0,51,0,51
580104038511364_122158167224762707,2025-09-28T10:00:00+0000,2025-09-28,"Game na ulit, Juankada! 🏀

Tutukan ang Golden Season ng PBA — 50 taon ng alamat, karangalan at aksyon sa loob ng hardcourt. 🙌✨

Excited na ba kayo? Anong team ang susuportahan niyo this season? Commen",https://www.facebook.com/122169588380762707/posts/122158167224762707,0,0,31,0,31
580104038511364_122158140422762707,2025-09-28T07:00:25+0000,2025-09-28,"Hanggang 1.5% rebate araw-araw sa Juan365 sa lahat ng laro!! I-claim ang rewards tuwing 2PM sa Event Page.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan",https://www.facebook.com/122169588380762707/videos/848514374413144,0,0,33,0,33
580104038511364_122158120388762707,2025-09-28T04:30:05+0000,2025-09-28,"Juankada! Alam mo ba kung magkano ang sign-up bonus ni Juan? 👀 Comment your guess below! 👇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanS",https://www.facebook.com/122169588380762707/posts/122158120388762707,0,0,44,0,44
580104038511364_122158089788762707,2025-09-28T00:00:08+0000,2025-09-28,"Eyes on the prize! Bilugan mo na ang mga naiiba, Juankada!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",https://www.facebook.com/122169588380762707/posts/122158089788762707,0,0,72,0,72
580104038511364_122158022690762707,2025-09-27T14:00:01+0000,2025-09-27,"Ingat sa scammers, Juankada! 🚫 Huwag basta-basta magtiwala online.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",https://www.facebook.com/122169588380762707/posts/122158022690762707,0,0,26,0,26
580104038511364_122157956162762707,2025-09-27T07:00:04+0000,2025-09-27,"Ocean eyes? Kami, kay Juan lang talaga may eyes 👀💙✨

Don’t miss out — download the Juan365 app & join the fun, Juankada! 🎉🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122157956162762707,0,0,27,0,27
580104038511364_122157936434762707,2025-09-27T04:30:09+0000,2025-09-27,"Ikaw ba ‘yan, Juankada? 👀

Kung isa ka sa mga nanalo kay Juan365, flex mo naman yan sa comments! 🙌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #",https://www.facebook.com/122169588380762707/posts/122157936434762707,0,0,27,0,27
580104038511364_122157905198762707,2025-09-27T00:00:17+0000,2025-09-27,"Anong mood mo today, JuanKada? 😍😎😂 Comment mo nga sa baba kung ano mood mo ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya ",https://www.facebook.com/122169588380762707/videos/1319987159527055,0,0,58,0,58
580104038511364_122157845420762707,2025-09-26T14:00:43+0000,2025-09-26,"Handa ka na ba kung may sakuna? 🎒
Siguraduhin na kumpleto ang Go Bag mo — tubig, pagkain, flashlight, first aid kit at iba pa.
Stay safe and ready, JuanKada! 💪

#Juan365 #Juan365PH #JuanKada",https://www.facebook.com/122169588380762707/posts/122157845420762707,0,0,26,0,26
580104038511364_122157809330762707,2025-09-26T10:01:53+0000,2025-09-26,"Pag gusto mo ng saya at swerte in one game… anong game kaya ito?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforE",https://www.facebook.com/122169588380762707/videos/1310417107130953,0,0,61,0,61
580104038511364_122157777506762707,2025-09-26T07:00:22+0000,2025-09-26,"Invite your tropa, let’s grow the JuanKada — like & follow us on Facebook para di ka mahuli sa saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #",https://www.facebook.com/122169588380762707/posts/122157777506762707,0,0,52,0,52
580104038511364_122157749696762707,2025-09-26T04:00:34+0000,2025-09-26,"Pa-Christmas na agad, JuanKada! Sundin lang ang mechanics

Masaya ang Pasko kapag ______

1️⃣ Like and follow Juan365 
2️⃣ Invite your friends to follow our Page
3️⃣ Share this post on your timeline
4",https://www.facebook.com/122169588380762707/posts/122157749696762707,0,0,131,0,131
580104038511364_122157719108762707,2025-09-26T00:01:00+0000,2025-09-26,"Catch the thrill, feel the vibes, and enjoy the treasures waiting for you.
Experience the Juanderful play only at Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉
",https://www.facebook.com/122169588380762707/videos/1566449528014166,0,0,57,0,57
580104038511364_122157661676762707,2025-09-25T15:44:17+0000,2025-09-25,"📣 BancNet Advisory from GCash

Hi Juankada! 

Magkakaroon ng system maintenance ang BancNet (Gcash) sa Friday, September 26, 2025, from 12:00 AM to 1:00 AM.

⏳ During this time, hindi muna available a",https://www.facebook.com/122169588380762707/posts/122157661676762707,0,0,23,0,23
580104038511364_122157648284762707,2025-09-25T14:01:20+0000,2025-09-25,"Safety First, JuanKada!
Kahit gaano ka-busy, stop muna at pumasok sa ligtas na lugar. Alagaan ang sarili at ang pamilya

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/videos/1319702559692854,0,0,32,0,32
580104038511364_122157584516762707,2025-09-25T10:00:06+0000,2025-09-25,"Diretso, mabilis, at walang patumpik-tumpik—Money Come para sa instant saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juan",https://www.facebook.com/122169588380762707/videos/811461498062521,0,0,35,0,35
580104038511364_122157565364762707,2025-09-25T08:00:12+0000,2025-09-25,"Naglalaro ka ba kasi gusto mo, o kasi kailangan mo? Play for enjoyment, not for stress.
🎮 JuanMindful Play is key.

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",https://www.facebook.com/122169588380762707/posts/122157565364762707,0,0,59,0,59
580104038511364_122157550208762707,2025-09-25T06:26:51+0000,2025-09-25,"From dreams to reality🌟 

Pinatunayan ni Jessica Sanchez na walang imposible basta’t may talento at determinasyon.

Congratulations, AGT Season 20 Champion! 🏆

#Juan365 #Juan365PH #AllInJuanSaSaya #Ju",https://www.facebook.com/122169588380762707/posts/122157550208762707,0,0,30,0,30
580104038511364_122157532826762707,2025-09-25T04:30:02+0000,2025-09-25,"Juankada, i-comment na ang sagot mo + User ID mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #GforEveryJuan",https://www.facebook.com/122169588380762707/posts/122157532826762707,0,0,77,0,77
580104038511364_122157499556762707,2025-09-25T00:00:07+0000,2025-09-25,"Reminder, Juankada: Play smart, play safe! Set self-exclusion para kontrolado ang game time mo

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJ",https://www.facebook.com/122169588380762707/posts/122157499556762707,0,0,27,0,27
580104038511364_122157442346762707,2025-09-24T16:54:38+0000,2025-09-24,"📢 Advisory: Scheduled Bank Maintenance

Hi! Juankada!

Instapay Send/Receive services will be temporarily unavailable due to maintenance on Sept 25, 2025 (Thu):

-GOTYME BANK: 12:00 AM – 1:00 AM

-MAY",https://www.facebook.com/122169588380762707/posts/122157442346762707,0,0,14,0,14
580104038511364_122157417686762707,2025-09-24T14:00:06+0000,2025-09-24,"Harapin ang ultimate trickster, Joker Ace !
Think fast. Play smart. Outsmart the Joker or get played! 
Handa ka na bang i-prove ang skills mo?

Huwag pahuli—join the fun with Juan! Message us to guide",https://www.facebook.com/122169588380762707/videos/1476829953580709,0,0,19,0,19
580104038511364_122157377918762707,2025-09-24T10:00:38+0000,2025-09-24,"Ilang Hats ang kaya mong hanapin, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122157377918762707,0,0,41,0,41
580104038511364_122157363638762707,2025-09-24T08:20:45+0000,2025-09-24,"Join na, Juankada! 😉",https://www.facebook.com/122169588380762707/posts/122157363638762707,0,0,37,0,37
580104038511364_122157359402762707,2025-09-24T07:49:49+0000,2025-09-24,,https://www.facebook.com/122169588380762707/posts/122157359402762707,0,0,15,0,15
580104038511364_122157306998762707,2025-09-24T04:30:27+0000,2025-09-24,"Need a break?  Here’s a step-by-step guide on how to set self-exclusion para safe at chill ang laro mo, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365",https://www.facebook.com/122169588380762707/videos/818798217235891,0,0,64,0,64
580104038511364_122157277418762707,2025-09-24T00:00:27+0000,2025-09-24,"Extra perks, extra saya—lahat yan makukuha mo! ✨
Follow Juan365 on Instagram and stay updated!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllI",https://www.facebook.com/122169588380762707/posts/122157277418762707,0,0,25,0,25
580104038511364_122157215030762707,2025-09-23T14:00:09+0000,2025-09-23,"Bagyo Safety 101! 🌧️
Juankada, stay safe at handa palagi. 💙
Siguraduhin naka-secure ang bahay, may emergency kit, charged ang gadgets, at updated sa balita.
Safety first para sa ating lahat! 🙏

#Juan3",https://www.facebook.com/122169588380762707/posts/122157215030762707,0,0,24,0,24
580104038511364_122157188504762707,2025-09-23T11:00:12+0000,2025-09-23,"Manatiling alerto at handa sa mga oras na ito, Juankada! ⚠️ 

Iwasan ang paglabas kung hindi kinakailangan. Mag-ingat at manatiling ligtas! 🙏🌧️

#Juan365 #Juan365PH #JuanKada",https://www.facebook.com/122169588380762707/posts/122157188504762707,0,0,37,0,37
580104038511364_122157173978762707,2025-09-23T09:22:05+0000,2025-09-23,"Nakapasok na si Bagyong Opong, kaya mahalagang maging handa at ligtas sa panahon ng sakuna. Alamin ang contact information ng mga organisasyong makakatulong sa atin. ⛈️☔️
Keep safe and dry, JuanKada!
",https://www.facebook.com/122169588380762707/posts/122157173978762707,0,0,25,0,25
580104038511364_122157154532762707,2025-09-23T07:00:01+0000,2025-09-23,"Ingat tayo, Juankada!

Bagamat nakalabas na si Bagyong Nando, may LPA pa rin sa labas ng bansa na patuloy na nagdadala ng ulan sa'tin. Huwag kalimutang magdala ng payong at magdoble-ingat sa biyahe.

",https://www.facebook.com/122169588380762707/posts/122157154532762707,0,0,24,0,24
580104038511364_122157130484762707,2025-09-23T04:30:05+0000,2025-09-23,"100 days left to make it happen! Ano pa ang goals mo this 2025?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122157130484762707,0,0,24,0,24
580104038511364_122157090524762707,2025-09-23T00:00:02+0000,2025-09-23,"Trivia time! Sa Juan365, ilang beses bumubuhos ang Money Rain kada araw?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122157090524762707,0,0,54,0,54
580104038511364_122157022178762707,2025-09-22T14:00:29+0000,2025-09-22,"Never share your password or OTP. Kahit sa tropa!
🔒 Ingat sa scam, para tuloy-tuloy ang saya.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJu",https://www.facebook.com/122169588380762707/videos/2505724633130741,0,0,45,0,45
580104038511364_122156985344762707,2025-09-22T10:00:35+0000,2025-09-22,"Sagutin na, Juankada! Ano ang nagpapasaya sa’yo? 😍📝

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122156985344762707,0,0,68,0,68
580104038511364_122156961746762707,2025-09-22T07:00:14+0000,2025-09-22,"Free credits gusto? Follow ayaw?

How to Join:
1. Follow Juan365  on Facebook.
2. Tap the “...” beside Sign Up on our FB page.
3. Select “Invite Friends”, tap “Select All”, then hit Send Invites.
4. T",https://www.facebook.com/122169588380762707/posts/122156961746762707,0,0,100,0,100
580104038511364_122156943722762707,2025-09-22T04:30:10+0000,2025-09-22,"Juankada! Your cashback is calling—i-redeem mo na at i-level up ang araw mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juan",https://www.facebook.com/122169588380762707/posts/122156943722762707,0,0,33,0,33
580104038511364_122156913362762707,2025-09-22T00:01:14+0000,2025-09-22,"Handa ka na ba sa colorful spins at endless surprises, Juankada?
Play now sa Juan365 and let the fun take flight!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365",https://www.facebook.com/reel/1160525149307608/,0,0,78,0,78
580104038511364_122156856866762707,2025-09-21T15:50:56+0000,2025-09-21,"🇵🇭 EJ Obiena dominates the skies once again, securing GOLD at the Atletang Ayala World Pole Vault Challenge! 🌟

With unmatched skill and determination, the Filipino pole vault sensation continues to m",https://www.facebook.com/122169588380762707/posts/122156856866762707,0,0,23,0,23
580104038511364_122156833814762707,2025-09-21T14:00:50+0000,2025-09-21,"Masaya ang laro, pero mas masaya kung may oras ka rin para sa pahinga. ⏰ Diba, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaS",https://www.facebook.com/122169588380762707/posts/122156833814762707,0,0,28,0,28
580104038511364_122156801498762707,2025-09-21T10:01:10+0000,2025-09-21,"Alin ang mas exciting para sa’yo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/795135429555813/,0,0,57,0,57
580104038511364_122156777204762707,2025-09-21T07:00:09+0000,2025-09-21,"All-in sa saya, Juankada!
Get the hottest updates, exclusive offers, at latest announcements, join our official TG Channel!

Download the Juan365 app & join the fun, Juankada! Message us to guide you!",https://www.facebook.com/122169588380762707/videos/1188338883209711,0,0,35,0,35
580104038511364_122156758820762707,2025-09-21T04:30:30+0000,2025-09-21,"Sino dito ang naka-LSS na sa Christmas songs? Share your fave!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/videos/1308660667560090,0,0,39,0,39
580104038511364_122156731694762707,2025-09-21T00:01:24+0000,2025-09-21,"SuperAce ang sagot sa non-stop action.
Shuffle up at sabay sabay tayo sa ace vibe!

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada ",https://www.facebook.com/122169588380762707/videos/4254026091539354,0,0,43,0,43
580104038511364_122156648792762707,2025-09-20T14:00:18+0000,2025-09-20,"Heads up, Juankada! 🚨
Huwag patulan ang suspicious links o messages — IGNORE agad! 
Makipag-usap lamang sa Juan365 CSR at Juan365 Official FB Page.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #Ju",https://www.facebook.com/122169588380762707/posts/122156648792762707,0,0,34,0,34
580104038511364_122156635454762707,2025-09-20T12:23:14+0000,2025-09-20,,https://www.facebook.com/122169588380762707/posts/122156635454762707,0,0,35,0,35
580104038511364_122156618444762707,2025-09-20T10:00:23+0000,2025-09-20,"Kung bibigyan ka ngayon… anong una mong gagawin? Comment below! 👇

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122156618444762707,0,0,103,0,103
580104038511364_122156592008762707,2025-09-20T07:02:01+0000,2025-09-20,"Sige nga, itapat mo nga?

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",https://www.facebook.com/122169588380762707/videos/1449917136238880,0,0,36,0,36
580104038511364_122156569952762707,2025-09-20T04:30:41+0000,2025-09-20,"Wallpaper pa lang, panalo na! diba, Juankada? 🤩

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122156569952762707,0,0,17,0,17
580104038511364_122156533670762707,2025-09-20T00:00:31+0000,2025-09-20,"Time to choose your power-up, Juankada! Anong pipiliin mo?

Download the Juan365 app & join the fun! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",https://www.facebook.com/122169588380762707/posts/122156533670762707,0,0,84,0,84
580104038511364_122156461964762707,2025-09-19T14:01:55+0000,2025-09-19,"Bawal magpahuli! Harapin ang bagong hamon kay Joker Ace, only on Juan365 🔥

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKad",https://www.facebook.com/122169588380762707/videos/1151276043520358,0,0,23,0,23
